Light,Light2,Light3,Light4
85.61275090443038,88.05478079668964,99.5201096751533,97.37316012175737
99.00271859764068,100.0,99.89748166623184,98.7807923995966
100.0,94.60518749383516,86.66128024029231,72.07705482450447
64.91619630229744,41.023727361460615,38.18720210734829,27.65550085926217
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,15.036148092895646,20.51533298995236,23.24704292151811
30.521972366925983,37.27632241052287,37.86989980534409,41.85452869980013
43.264526632556,88.3863233112284,94.5631870653207,95.34786560228
95.90962850335312,94.5988485839018,96.21707851531896,98.04151910589415
84.84099968842473,85.47195361234668,83.2255423734767,77.76994812742664
86.99720756453144,88.417341305075,97.58612972678772,98.05030826558624
100.0,98.47099073433392,98.49129024239792,100.0
98.4487341981624,95.56966230458804,84.48635210351947,72.70866973871793
66.80426001972602,38.47145696631283,36.914421184732426,25.86646985065034
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,12.123354279456091,20.07440820707664,24.37384930993742
29.45698200756261,37.16809152794416,39.92120262787731,39.22746439877813
43.35550090023133,86.29608302498885,96.85477935072475,94.6232238027114
97.14532908831256,92.80979617553972,96.58102658606025,97.18249450177775
88.87767160721273,88.48093262856612,88.64213584299394,90.98742458708044
91.40715396614846,88.9899418385799,87.51789273299312,82.62959020315029
78.30624008897415,44.08665829279318,42.69685859130692,45.439684295194034
42.68907403223371,31.278269437665625,14.88173941673852,11.929923090584438
11.718356327631152,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.20485650947952
23.64560638855937,28.313599479793407,33.563197272653845,41.53696447497367
42.94752878866532,46.41852776100356,60.25093530813328,70.00979724442699
68.45633326024993,82.75400688072986,81.14647845753244,82.45781089852326
80.95992779306198,84.86581112917148,88.54472003912008,90.79832917126
81.22029377033635,80.50824466140476,73.78150819230294,70.15775827534956
74.46336287797881,74.79161188148548,69.51392458721288,65.69774207048357
50.44568775807784,53.46971636264824,53.7001142841086,40.555213559311376
32.42938928202993,23.76149470390864,22.278214640174525,18.10276621867916
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,10.722930859850416,20.42142599294776
34.004223256289485,32.428887524805674,30.40304346990726,35.03328054269975
33.90436974493768,55.86101323565095,57.13734931076515,61.056674903510086
60.05185784246834,60.79042975599037,73.1874082047657,84.3276294824875
100.0,96.98651791483076,100.0,100.0
84.09877153141962,83.75622125008847,82.94501554806303,77.38882378805613
87.36073973130435,89.39451722153028,98.1643662971625,100.0
99.03230167136472,100.0,100.0,100.0
99.99476509654916,94.85510775312972,84.15737231259241,73.42152439730683
65.56161455705875,38.25792983330357,37.54783518330306,26.19168840132973
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,12.536943103677237,21.53585286054042,23.188161377267765
32.17217246255912,36.95959533600791,38.84697929605217,40.75233278123795
42.163715075036976,89.40416485748415,96.86241886137232,95.33700539878188
96.95208556574563,92.43765653476012,95.37135620117378,97.207657619915
98.69708638128984,100.0,99.47404850310338,100.0
96.19351584907912,81.77490297898723,82.52777372805329,77.29929865392096
78.17424966779735,76.30117987370608,75.24578542038839,74.76597044011172
71.24875924550896,70.46998873072322,68.59682056276635,69.20743170687972
63.090896262400896,48.64130804981424,31.42077221988539,26.47206421501779
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
97.59020533392558,97.9182385829885,95.19626358533104,94.10948228205392
92.81794404259136,91.34901260256214,94.11640380803968,97.27541727693088
96.20252360006968,94.24302756977242,98.14357095488892,97.07136206236504
98.65154360842848,95.7558293628693,89.33478045308654,91.11208836008676
84.6421700148633,84.16028076478166,84.69340091292307,76.77920987770182
85.41238061231655,89.8786905253767,99.59778087608832,98.52328645063471
100.0,100.0,98.92021743096764,99.6379441920494
99.74848358278112,94.71189845942575,85.67636314398277,73.00495254370684
65.1930442414506,40.27661814424834,36.44434460911765,27.84117627870093
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,12.411952080668716,20.571093982663623,22.80489339278789
30.110443324841597,38.40042685345823,38.63578817302903,40.18906814999856
41.51804235815717,89.46398389450903,95.64537553966248,96.29501877603764
94.49438122510158,95.18548906412644,96.39959734729798,98.4590398413074
84.66407138560196,85.63596074897347,84.19307399811427,76.26667578709652
88.36001851171663,90.22491736180451,99.8681860934725,98.36084137659088
100.0,99.57109237426468,99.23462443768986,99.55238840867705
100.0,94.13935277012378,83.78285497256104,70.01501366137143
64.2105711033583,38.64765047018866,36.79685669573785,27.64469943975907
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.51503381238744,21.97358616982315,21.5002019698581
30.06456475840844,37.92915726111235,39.27977692362229,41.44492498345001
45.03978255280859,90.07801188038025,95.991251722627,96.56507196487428
96.32469863231913,95.21255506909364,97.32555776873022,96.92801409173047
84.82744503050725,84.83691355095829,84.66848484467796,76.02660494606685
86.99438826222044,87.05173760034282,97.58998083751086,99.18029586876536
100.0,100.0,100.0,99.4027383103766
99.85869215832209,95.4769756061664,83.84432447733106,72.6621895743428
65.13421089283734,38.5116715473451,37.25436197002161,28.666266007326907
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,11.760470392985852,20.899440865301877,21.527100324483097
30.57258451101493,37.05132565168995,38.98553763273127,41.45457107437336
42.58541234489902,90.2173523817998,96.89589127298726,97.54587115987592
94.41302084333536,93.58391801759412,97.30263061158828,95.17864384458429
99.71312397937947,99.25328688563808,100.0,100.0
99.99449068993404,100.0,99.56915403652052,100.0
96.60471160591172,91.69657143924124,88.03046077491474,88.98799354507561
86.96503116058703,72.06164863100491,23.998856108683924,16.01333468208557
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,18.832144996662517,20.83208208487024
24.05346757680044,25.72525518044705,40.7610375071705,40.29804619425549
52.37020001352899,84.3462516001362,86.18682860180911,86.39951867539544
82.08007994680021,77.38546843055927,74.15418173138444,73.42096506438078
80.43020349573712,83.87675581794988,84.73489627514799,81.9744646393387
84.46699929091416,85.03891577637197,85.3101345456808,77.3911295921162
87.3643301366269,89.15772265195763,100.0,97.74080259279138
99.60612840590434,100.0,99.52394189977612,100.0
100.0,95.78016346002924,84.81334495031024,71.76628867170524
64.61977517701159,37.32381633826919,40.128842501188416,28.2258896829328
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,12.75346556373688,20.494282545706533,22.764607746071185
29.91358031035444,39.82557919898808,38.07601755738352,41.11931386670363
43.34833762126323,88.14786363475535,95.71575151246556,96.28976106554158
96.06969077366918,94.21833975894164,96.51667309141084,99.13562214607656
79.40659808931161,67.9994059463991,62.83855212932059,56.17174509550803
64.46252423618417,74.27540146473417,75.70467870970344,73.65992084450163
68.9344168407961,62.45851465307635,57.12114538143627,67.35062614329547
66.36634478882115,68.8321389313513,34.844817820436134,20.79681407084783
15.11269355600771,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
9.447436637937724,21.557026166643524,20.856718112932185,24.424577214486668
34.1321296940297,55.72833376667364,64.34839370770139,65.75967481526686
66.63242715289083,67.24518126688322,66.87552342349929,84.74809086248725
83.73232954372585,82.64583506221577,80.6188411516932,81.43942057487966
84.55877382446957,84.37056341553179,83.62437123890608,76.73518655961543
86.05531187708182,90.04581411294012,100.0,99.97131245548184
100.0,100.0,100.0,100.0
100.0,94.89128219789038,83.75929477975542,72.51856959889137
65.84081141340259,39.17342498566508,37.4584055425874,28.99560708719912
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.568810273858006,21.000026716939143,22.693012338181816
29.43388422606501,39.11663312367976,37.77793911389631,41.05135281392928
43.088831689782936,88.91383839391814,96.52250990486888,94.88356741530184
94.981986685093,93.81195763842445,96.37662420121924,98.051044024762
86.19212679368685,86.28694728976664,89.20931223264411,89.62955483766066
90.63650448905932,89.80967340882356,85.71253367273265,83.24191545240365
78.8244476341305,44.090834464245695,45.65262061020945,43.588644747787896
41.27092888753326,31.063571465059656,13.495183339568436,12.969943525956529
9.216460530086644,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.483628380272368
25.441824710939827,26.94346381669952,35.969584852657505,41.33745626659067
44.99528384290298,45.0178905021028,60.001717153740586,70.09946715113668
69.63706632399375,81.99663621787279,85.35905277946038,82.05919372009998
78.46057870133266,83.61802210773914,90.41588637636303,92.02569481261462
99.7584930841521,98.88018952558828,100.0,100.0
95.54084665970456,83.32531341748698,83.81371324031167,77.14463388671722
76.15806387077117,78.69407126965717,76.12817840702247,73.63757208725198
69.93706794941704,70.09302083034274,70.06616372039271,71.08531323683333
61.825930866187385,47.35024352365266,32.09367932050186,25.420028040157472
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
97.7915724617418,96.31042524379158,93.4170749064422,90.67670334109393
90.80881331147252,92.8825117302341,95.8959478954504,97.63544769426596
97.33714479784967,94.4101697560482,98.51110145455708,98.23941521758002
97.83464709153736,97.54227064739872,90.64717772284628,92.32452725102095
88.08601922373335,85.78863619149972,88.65653797667817,91.92344396404462
91.68830811763446,90.9769903209328,86.21141629314724,82.95366301228516
78.74294568669568,43.323275584894326,44.771669238999245,45.23376579011037
43.80824543671135,29.596276262207663,12.47101877702865,13.398222684215847
9.988929693447968,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.70005628955524
24.11091149041287,25.378351552290155,35.482854562329784,39.4404242484972
44.02362076194839,45.50627491474034,60.11673311050514,68.4939776624574
69.6061221782349,82.95274906458042,82.1621025984449,81.21972728975929
81.01269029194506,83.52390014919827,89.56910355737016,91.33606138454442
99.3030373544411,100.0,98.88418631210934,100.0
98.9041328019033,100.0,99.14696083013185,100.0
99.79276324547324,90.96727843668486,86.82401261437163,87.68119967424838
86.34293118159219,69.1907214326213,27.609719338177243,14.927954625862304
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,16.724849782740876,22.002654705868892
21.080751108002072,27.200707432243323,40.722785989927154,40.642823074099496
49.72479077256639,85.98553753336614,87.58285112654748,86.92940743681315
82.87454720106872,77.02086139659568,72.70668390535701,70.91062586419439
80.01808716493704,84.99644347191627,84.23604953321262,81.78232098237106
100.0,100.0,97.91243934252934,98.17083316011563
79.98195041648869,62.7446490934536,45.42970844670216,42.39293457780095
40.33924190456412,39.07178740269316,36.4680200875349,38.47180486871116
38.32343319003857,39.07326687039486,32.78362162166701,25.52362479743861
18.91292509979525,14.519720270101455,16.54999886334026,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,16.056598449867508,15.614751654925753,46.74489391010388
48.181442621861535,57.51006276809963,70.99087598139224,94.16438812463733
95.84118200171643,93.30017613759767,88.7275202420594,85.55246468283107
94.92792898307287,99.95961515461964,100.0,99.7115821282349
100.0,100.0,98.69355573434426,100.0
84.1316940578798,84.74135726462607,84.28934941710423,77.48100414643233
89.2850060963631,86.80373437389844,98.86563857307844,97.75477408214296
100.0,99.38207364252368,98.59506714653408,98.75570102102944
100.0,95.1377198497217,86.69160301583307,73.69802620790368
65.78476810893306,39.31970284522976,37.95215633506324,28.008395432982216
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.30617121705014,21.5529395728472,22.825035400829776
29.56600664600826,38.87986706639428,39.38435593786983,41.03371378132327
41.96107711089318,86.18161343151172,96.59823314251868,95.29957227747212
95.9660765080968,94.16259171106604,97.30429580223873,97.97332699661196
87.93247317467673,87.1681210976846,89.32072569793179,91.78802451088676
91.74926675101686,87.5371135539576,86.81939537374879,82.99122804636164
78.33683087387232,44.583657814928415,44.86457093365341,42.928812727611664
43.81273246996071,30.915623916934628,12.309538205464015,12.483200687684354
12.368826645409332,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.97592793175369
23.630834918001494,27.682907137912817,32.71049642756111,40.06167679861917
42.61087474857606,46.10608948961641,60.65823633276955,68.5414507358719
70.07961113714973,80.32650497388974,80.55948180833833,79.96505781302588
77.52823959020651,84.52990556006093,89.12167990818051,90.97634786763211
99.00235535961146,100.0,97.39732454269236,100.0
99.84997039405896,100.0,99.9890937789084,99.09326458217028
98.04971560286818,93.36353746019932,89.26067123205118,88.62262683418464
86.74116676923742,70.22623889098784,26.014452832176055,15.908667959274776
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,16.64715760117422,19.20945803790328
22.63561576046356,24.999121617696623,43.291951437093154,43.87046712372116
51.267143940689245,87.06764218383829,87.53531592739789,86.41304445875554
82.53027280322584,78.7427882059806,71.68100161873134,72.06375712037759
80.54949428141119,83.39092778859937,83.26735534630761,83.54476881947613
99.62994851824142,100.0,98.4108458808798,99.30201941146896
100.0,100.0,98.916209129842,99.27530851356794
97.30238537054204,90.55145778156204,88.42391242857383,88.5249061104545
87.74603994684506,68.9233284966213,25.39523943589194,15.485597105615383
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,17.696589992288583,23.47800962592946
23.68901695825922,26.942171976357155,42.28205499428229,41.50743539240123
50.33235107358279,85.93105655518805,87.15487521182449,84.69330595466765
82.41345497399992,77.46582627766848,72.85487740131433,72.45380332438432
80.87935854681763,84.72121982931017,84.53151583283838,82.82229322055403
85.02919853941718,84.61261119422657,82.62285968247548,78.8382067265226
87.01376971398116,89.15557474508375,99.46025868843768,98.72013574387717
100.0,100.0,100.0,100.0
99.42373009860324,96.72994460246665,83.17738203675692,73.80089691887282
64.5627928513425,39.142181770894105,36.2250683837196,26.13909569520434
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.761809774583565,19.394128104854666,22.547084034419225
32.31876598681238,38.17948744968785,37.51199974833513,40.31890954070556
45.33367268375096,88.28371655826028,97.20863668320467,96.69494964353574
97.62741914523416,95.73240265740618,98.726128423069,96.05213471115776
83.73061410896632,84.48732799795386,83.9393332999892,78.15752442567384
86.49497585276491,87.5782019094566,99.2120957112965,99.0520742312594
100.0,100.0,100.0,99.7119319993355
99.6762222701428,95.69382630481432,84.64363078577323,71.46802178808392
66.51779485366393,39.15656651588721,38.64806155706864,28.543540468970058
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,12.769296376071829,20.418689096085117,23.09859247377281
29.49510477723093,37.50517789051649,38.60184206431909,42.03157134365087
40.76604798264612,86.98514716530109,97.78479899478783,96.8154223330726
96.87226934676258,97.14606049126226,96.69040855139936,96.06299634243284
80.38383692899907,80.62904403931522,74.8622923589581,70.81444370444042
76.90901137358857,74.9672178870316,69.30018517203075,67.41941328712954
50.785185071321216,53.84598102197831,53.26040921047749,41.859492824993175
30.111541736454495,25.622135968358016,21.79724049973809,16.931187550807255
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,9.387117145001552,19.13434621585408
32.20359301092522,31.63751842593886,32.09956608253451,35.57322970248607
33.28585463162886,55.96618086114489,56.154060388370894,62.87201328766489
61.73983878047013,61.68836364251576,71.70345115697533,81.8713813926725
99.536541432522,99.03969573004626,98.86686647300128,99.40022529387728
100.0,98.91342475197422,100.0,100.0
100.0,99.78294785099165,99.25667918240524,98.38886939631335
97.53270933258064,90.51613551040266,86.54648425528674,87.26270095710998
87.53115118941328,71.73879243879908,26.25241695845434,17.238079311703753
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,17.383966663047705,21.688782702716416
23.621270422178515,27.24681999289122,42.20430071572807,42.00955590647184
51.79499917822722,85.8736393982326,86.77690839986153,86.34922789213898
82.28713584094608,77.00901646339318,71.49054430108356,71.63415666895662
79.13029862036709,85.42055362226787,85.10785778933445,82.33215426898344
100.0,99.58267059486136,100.0,99.54636434850262
78.9283232868259,60.0136525307798,45.95764396432959,39.2383594872731
41.53752911836989,39.013805750876806,34.69433962358046,38.84076364349151
41.968738732228616,37.94050630136774,32.09079499755006,25.43299912002532
16.595083943550033,14.130213199599012,15.835316669131332,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.509399676143522,18.051757372977352,47.15848339718711
48.07309039314324,57.2394594663056,69.43806914592942,94.51168729244117
93.2978761267304,93.73125701430077,89.1341613170556,87.32555205077159
95.79705600696606,97.0532578967642,97.6283943240248,100.0
97.84831695678224,100.0,99.21218453259952,98.59640890014298
86.70132451425201,86.2975003452524,87.39592662629909,90.45690646921088
90.2428907172036,89.7650145067009,86.98477515267884,83.08235685401175
79.80407290750661,44.04678325622211,44.62367161755299,44.11504403155299
42.55500124581694,30.816426858220176,11.409001687418762,10.730034881805128
10.7456711662879,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.898764503655386
25.9384363270092,28.19912590428702,35.534641621017286,38.92924419780692
43.394393283720056,46.0439997327696,59.704242629340136,69.87246190165625
68.61951580288084,82.25792451945809,82.86900849985605,83.37928801002819
78.63267208103402,84.25471025041833,90.80458605130092,90.6579966336283
80.3296774799291,79.80314327626287,73.19199031868823,70.98878505774364
74.43531500315076,74.20970834466462,68.691998012296,68.53381407281987
51.84760547076168,55.14362552648516,54.28819173908602,39.34312162324839
29.75922664757675,23.678779654105416,22.16909608758893,18.3610988580704
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,11.133825794655545,19.76462058936112
32.319723666987656,31.41489398149954,32.899661401077864,34.899826593254694
34.7617614062679,55.4627706245541,57.016198556405065,63.09137740467411
60.09907168030741,61.95348208325424,72.55767587026604,82.26323308976042
100.0,100.0,100.0,99.05074325170662
81.74358004712239,79.6514624706169,73.40399249013684,71.24255559474271
73.8296018720846,75.71866734194082,69.06329621922511,68.85705463528744
51.05564223458625,54.3534130878392,55.28302924844167,42.5441933375828
29.81888526498453,22.50297855523596,21.3797500290888,17.44596293345853
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,10.281225523601949,19.48313260880278
33.91281816217241,32.56315335574467,31.204381246228063,34.29996701870398
34.47280731693256,56.01511368915172,56.78945312143458,60.50641778405788
59.56913401167621,61.93525317436588,74.01004901143783,80.52386795073647
98.50306806974622,100.0,100.0,99.69362522205678
87.78111448236129,85.54248854396076,89.13759119574732,90.41241123663598
89.35723984301522,90.64245080127787,87.42162937564358,82.41009743646434
78.13836575218392,42.05904786699945,44.57080408749167,45.52349876258656
43.9786029078741,30.923916053032517,13.894845768198351,14.37949770067209
13.234641170664194,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,26.125842099103703
25.07439425321457,26.66429577819932,35.56460512380855,40.40089448993563
44.26116409732469,45.14236787148328,60.09381014093728,68.66141361594406
68.82117441746776,84.21214279729718,83.21985805480524,81.28475370605447
79.65175534919527,83.85932295475682,90.2802413451749,91.9607089402745
100.0,99.5796185654234,100.0,98.88641510819896
98.95750318553851,83.19828756024694,83.31233032191855,77.18875079153959
75.3743248402002,76.75943034839952,75.24732372993155,74.19778855642612
70.37957928219619,70.68321759882716,69.91447793651716,69.69793888301486
61.04317942608894,49.59218599130232,33.224624561885946,25.655518900866515
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
96.94734679523864,96.47474279425788,93.633373406246,92.33516765766056
90.2322112193916,92.84611388311374,96.39592609025873,96.30697561206225
98.6939666123753,95.085369290156,96.54748155539872,97.59426679534243
96.13369543442457,95.36474382423776,90.58385931609236,89.77659995800634
86.79985170355678,85.54087650360655,89.25968693145873,91.04288526156192
91.839595789125,90.88301300276083,88.48784192316583,82.62496674016332
78.13016396769659,43.23260306236183,44.13319372192572,43.01336015786558
42.432002647907886,31.97931076471935,14.186635148733668,11.847469001091394
9.93143107769386,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.87735840559188
24.573151166458263,28.174091665827564,36.688885558841314,39.26548029745778
43.97541809947048,46.66976458962455,60.00952032156815,68.41378273333987
69.60280694592122,81.03617760384418,82.74976347912744,82.85501686493943
78.64096483561674,83.51168056494096,89.65078252617565,92.71163162918376
86.0589884256192,86.59557817519878,90.08461295521832,90.40119512257806
93.33584991805522,91.1749534567728,85.99057107240812,81.49323265846661
79.90233303693262,43.61253358422463,44.16750449065725,43.49921948059786
43.69868713875758,31.283972596376,13.411199131740211,11.46217510947124
11.263624537253785,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.317896575492224
25.01953752461476,26.33560516625483,34.029234268768924,40.933992929693495
44.710627704571024,44.87316434121939,60.94184708016508,67.84815574351231
68.06691797711578,81.48348478515987,84.05560670271487,81.61055339227715
79.31087814498055,84.24313808047818,90.2527958247056,92.57661016170304
99.90616750102971,100.0,98.71669458682852,98.96643163567916
80.88766229434624,61.20627114867069,45.84766349572142,39.17989838627922
41.6316296981562,38.781335185685336,34.61969107580841,39.31337327786577
40.66074700260983,39.264530051262994,31.42238675499284,25.566631956429145
16.83031961000459,15.454800600931346,15.448169468822824,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.569462297490466,17.95936424623356,48.12716253735347
46.81605589754503,57.037065221943294,69.21665516278242,93.18174637600892
93.25495201881448,93.1327102564841,89.26705920340714,86.21766166153017
94.02798758463084,96.68027700912228,99.5588008791694,100.0
98.79276916586724,99.62383241125052,100.0,100.0
82.40517787127435,80.4337878351327,75.28002105982239,71.84187905437177
73.90680315135789,75.83598447825354,68.55051466617675,65.42853323440357
53.62585262485922,54.2327016034336,54.02807442455715,40.79839712417188
31.23844415054489,22.309022348548357,21.64374969242002,17.556392372873923
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,9.108064523765016,18.31988201720955
30.665871502247377,31.821797056801078,31.88824012186007,33.70219000294344
33.82221094057099,56.50728834776556,57.0397149158256,61.75404714613124
60.25630326806724,60.5184627565801,73.37656237982425,82.37215051094019
100.0,100.0,100.0,100.0
86.83445314848584,87.9964433068205,90.64707428380495,90.5122551879616
90.57513534918124,88.76187166590037,87.39607113071287,83.08658232204414
78.2635134544531,44.72304286377949,44.341695954455375,45.21420710999352
43.88306671302457,30.389606874945084,11.95509153223908,10.733612211312542
10.92121677612266,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.00068316579872
23.736291287876742,28.499137066298367,35.18307313212051,40.28298416823518
45.03354733515798,47.29718980976156,62.37227620415496,67.69871287498526
67.00052892282206,83.52577905099352,82.31213269205614,82.30478337741712
76.6120655040766,83.09808123737817,91.11948985396316,91.69732968762878
86.00058435202216,82.49020185160421,84.52586147192689,75.93963086706094
85.90176404623682,88.81298530201617,97.06266823909613,99.19601126231036
99.86250665601878,98.74364587651706,99.46957710936752,100.0
99.9679859170936,93.914759332054,85.24498243541323,72.38164971726191
64.76195428186031,39.17062897287317,37.07304809784693,27.810706754002396
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,15.006528619491384,20.51267694240479,21.075777208815232
29.59998754995453,38.30811310380551,38.13842982690412,39.39444952908706
43.770858102883246,90.21423189693527,95.61115861949617,97.654657673201
95.33359101514112,94.72526963704468,97.26656887468044,97.97070421530309
99.43734492130946,98.36378581324608,99.24204064750806,100.0
100.0,99.79819733088814,98.6204517524113,99.86595991959877
97.15829947012963,89.59027207631084,87.60907577922761,86.6073849115943
86.56402996805215,69.53883620194041,26.207338604084097,16.579737231528046
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,15.010070846514544,20.19206941450641
23.155353544511076,26.83749442629504,40.23919773860686,40.3988855831865
50.239281471948,88.23488898529504,86.65483269126196,85.11083283296708
82.35936639222544,75.88660688693946,71.3414664340551,73.0542974321225
81.5853145688283,84.39218094847094,83.05227773029202,82.15024418961187
97.6855338115826,98.83535526637137,100.0,98.14173146836276
81.6629157483288,59.98764810462621,47.43076793145897,41.64330318067874
40.94498363046305,39.42431017855255,36.00333011028456,39.498979876793705
39.89947713704204,39.79339766627867,32.5314290626905,25.816669989070583
18.45742717093652,12.613673177161264,15.7375722132913,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,16.60612410414861,18.318138028988063,46.79981976481957
50.03607049334638,58.75728852462754,70.75726912406698,94.4382675939379
93.71103795604796,95.1628126569406,88.25509872345562,88.08102885277916
93.59630547240066,96.98503909268656,99.726740990544,100.0
99.33805261101256,99.68697489512329,98.4664611877181,98.5180585855844
100.0,99.9090011883381,99.32518109991904,100.0
99.90744689943668,98.40077853275687,100.0,98.73366563367289
96.77394143085654,89.92805418612579,90.1242616385688,88.0339450939121
87.10661109119411,71.0620605173573,24.93344642206803,15.101533278166633
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,16.122232899361798,22.705575608594803
23.39321473978401,26.39383145795157,41.82147850178902,42.61167212890826
51.01786920911989,87.31544896429494,87.07280189984537,85.56514362525492
82.22512542102122,76.30601571275643,70.59925491711238,71.61879214316112
80.08599358152802,84.72225366942502,83.79371038868224,82.417986070972
87.55994576696251,86.81714002161127,89.5989931299758,92.22966055300388
88.86776033850698,90.503335484013,86.80293369253431,82.6534211243419
77.46445580596752,45.357605499348885,44.856405070426334,42.996745602070526
43.78502566009508,32.07130333936434,10.506752964847063,11.68573566751663
10.859124067985178,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.88051110716605
23.63632102907157,27.166635277868025,34.11753063060425,40.53798449401273
43.23812834374534,47.46264512176747,59.7456982601075,69.01114413222889
68.13923623807416,82.50082079207645,82.90099551584241,82.00597658338037
79.93031685926478,84.42994050616834,91.4461457822939,89.70226460769942
79.13722160437486,69.99933995388761,61.741804844102646,57.03683493210092
66.49462417238716,76.83557601087372,74.01040490457252,73.59069612020062
66.73950278706619,64.26325195909287,57.50361877581018,67.9126129740352
68.10397603574168,67.98035433023492,35.609302563757694,19.02919076973724
16.47772102343197,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
8.390952126286525,23.77188906448046,21.3343398208376,27.210561012810256
36.1248861184991,55.66476691444976,63.04503295313874,63.97816253943787
67.05941259810162,66.7164297442432,65.95969253014026,84.30106312795452
84.56667166956598,83.72858083490495,79.05686795857257,80.35176532406649
79.93379526378436,67.09076502619783,62.792997394101015,54.27798150172446
65.21293926219857,74.95732700018782,74.30316471986036,74.04442308930945
68.61724041437003,61.233583432545,57.730919688566445,64.9332960628811
64.85713582844458,66.92839475088483,36.882606360005205,19.62023715499647
15.298465084704327,5.0,1.0,1.0
1.0,1.0,1.0,1.0
